Sample_Name,sample_type,sample_top,Sample source type,Sample bulk lot ref,SOP Name,Operator name,Measurement date and time,Analysis date and time,Particle name,Particle refractive index,Particle absorption index,Dispersant name,Dispersant refractive index,Accessory name,Analysis model ,Start result channel size,Last result channel size,Result emulation,Obscuration,Residual,Concentration,Span,Result transform type,"D [4, 3] - Volume weighted mean",Uniformity,Specific surface area,"D [3, 2] - Surface weighted mean ",d (0.1),d (0.5),d (0.9),0.01,0.011482,0.013183,0.015136,0.017378,0.019953,0.022909,0.026303,0.0302,0.034674,0.039811,0.045709,0.052481,0.060256,0.069183,0.079433,0.091201,0.104713,0.120226,0.138038,0.158489,0.18197,0.20893,0.239883,0.275423,0.316228,0.363078,0.416869,0.47863,0.549541,0.630957,0.724436,0.831764,0.954993,1.096478,1.258925,1.44544,1.659587,1.905461,2.187762,2.511886,2.884031,3.311311,3.801894,4.365158,5.011872,5.754399,6.606934,7.585776,8.709636,10,11.481536,13.182567,15.135612,17.378008,19.952623,22.908677,26.30268,30.199517,34.673685,39.810717,45.708819,52.480746,60.255959,69.183097,79.432823,91.201084,104.712855,120.226443,138.038426,158.489319,181.970086,208.929613,239.883292,275.42287,316.227766,363.078055,416.869383,478.630092,549.540874,630.957344,724.43596,831.763771,954.992586,1096.478196,1258.925412,1445.439771,1659.586907,1905.460718,2187.761624,2511.886432,2884.031503,3311.311215,3801.893963,4365.158322,5011.872336,5754.399373,6606.93448,7585.77575,8709.6359,10000
Kos7_B - Average,Average,7,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 12:28:28 PM","Wednesday, 26 June 2013 12:28:29 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,5.73,0.27,0.038,3.162,Volume,133.302,0.979,0.14,42.927,32.982,84.779,301.067,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057684,0.092603,0.102362,0.093807,0.088088,0.040464,0,0,0,0,0,0.056448,0.095536,0.123755,0.16018,0.195206,0.226915,0.250273,0.26051,0.255491,0.237174,0.213336,0.200983,0.225994,0.321367,0.52798,0.878312,1.40446,2.105568,2.967123,3.930045,4.916809,5.827046,6.558415,7.031646,7.195432,7.047226,6.629488,6.00851,5.28869,4.543604,3.86544,3.278524,2.815126,2.452245,2.174832,1.943985,1.733823,1.51795,1.286665,1.038517,0.77936,0.53607,0.294998,0.123935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kos12_B,,12,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 12:40:11 PM","Wednesday, 26 June 2013 12:40:13 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,8.47,0.245,0.0514,3.316,Volume,134.87,1.12,0.154,38.884,30.258,78.587,290.825,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067783,0.103811,0.113079,0.105254,0.096475,0.044214,0,0,0,0,0.050645,0.079015,0.109139,0.147448,0.187101,0.226433,0.260149,0.28403,0.293507,0.287732,0.270626,0.252916,0.254587,0.305089,0.438854,0.697772,1.110623,1.704567,2.468941,3.379136,4.365065,5.34109,6.203008,6.850483,7.21114,7.24625,6.965487,6.426315,5.703016,4.907729,4.113219,3.410231,2.817442,2.362111,2.017131,1.764739,1.566596,1.397917,1.23527,1.071021,0.903646,0.740798,0.590343,0.458696,0.348319,0.257531,0.185078,0.119953,0.067141,0.014309,0,0,0,0,0,0,0,0,0,0,0
Kos12_B,,12,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 12:40:48 PM","Wednesday, 26 June 2013 12:40:50 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,8.38,0.222,0.0488,2.917,Volume,124.619,1.02,0.16,37.589,29.949,77.132,254.933,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069139,0.105939,0.114649,0.109189,0.091502,0.073604,0.036691,0,0,0,0.051472,0.080597,0.111358,0.150407,0.190593,0.2302,0.263792,0.287068,0.295468,0.288245,0.26963,0.250785,0.252364,0.304593,0.442637,0.70912,1.13298,1.741373,2.522684,3.451191,4.455061,5.447118,6.321901,6.978492,7.34477,7.382774,7.103155,6.563834,5.838521,5.03754,4.230474,3.505148,2.877148,2.374808,1.972952,1.66161,1.409521,1.201147,1.018332,0.855379,0.707143,0.573661,0.454535,0.350171,0.261064,0.186992,0.128786,0.079023,0.043254,0.008417,0,0,0,0,0,0,0,0,0,0,0
Kos12_B,,12,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 12:41:25 PM","Wednesday, 26 June 2013 12:41:26 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,8.31,0.268,0.0515,3.54,Volume,136.632,1.14,0.152,39.489,30.525,78.709,309.142,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067515,0.103477,0.112809,0.105003,0.096235,0.044031,0,0,0,0,0,0.065518,0.111839,0.14503,0.186405,0.224789,0.258008,0.280684,0.288485,0.280442,0.260673,0.240097,0.239211,0.287954,0.42142,0.682038,1.098884,1.699125,2.471466,3.390302,4.383984,5.365201,6.228144,6.871367,7.222065,7.241957,6.941457,6.379736,5.632736,4.816034,4.005776,3.297243,2.712435,2.279904,1.972108,1.766718,1.620582,1.500807,1.37718,1.234743,1.067644,0.88293,0.692804,0.512394,0.355104,0.228552,0.137479,0.070932,0.034801,0.005742,0,0,0,0,0,0,0,0,0,0,0
Kos12_B - Average,Average,12,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 12:40:11 PM","Wednesday, 26 June 2013 12:40:13 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,8.39,0.245,0.0505,3.242,Volume,132.041,1.09,0.155,38.638,30.245,78.132,283.544,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068146,0.104409,0.113512,0.106482,0.094737,0.058265,0.007915,0,0,0,0.032781,0.076301,0.110779,0.147628,0.188033,0.227141,0.26065,0.283928,0.292487,0.285473,0.266976,0.247933,0.248721,0.299212,0.434304,0.69631,1.114162,1.715022,2.487697,3.406876,4.40137,5.38447,6.251018,6.900114,7.259325,7.290327,7.003366,6.456628,5.724758,4.920434,4.11649,3.404207,2.802342,2.338941,1.987397,1.731022,1.532233,1.366623,1.210261,1.053714,0.892811,0.732463,0.579227,0.44042,0.321496,0.224358,0.150447,0.089969,0.048594,0.009294,0,0,0,0,0,0,0,0,0,0,0
Kos17_B,,17,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 12:52:05 PM","Wednesday, 26 June 2013 12:52:06 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,10.73,0.252,0.0758,3.553,Volume,148.641,1.08,0.135,44.488,33.758,89.258,350.929,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057598,0.089819,0.097707,0.088251,0.082368,0.037632,0,0,0,0,0,0.051635,0.08879,0.117233,0.154221,0.191069,0.225716,0.253196,0.268318,0.268443,0.254433,0.23273,0.218481,0.235395,0.314621,0.495036,0.808979,1.288792,1.936976,2.743214,3.655179,4.602195,5.490382,6.221718,6.717987,6.924986,6.834887,6.481615,5.924669,5.26071,4.561056,3.91661,3.355915,2.915475,2.578047,2.331066,2.136168,1.962884,1.778805,1.568113,1.324111,1.058101,0.785321,0.534616,0.315511,0.157146,0.006071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kos17_B,,17,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 12:52:42 PM","Wednesday, 26 June 2013 12:52:43 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,10.71,0.251,0.0758,3.675,Volume,154.524,1.14,0.135,44.598,33.819,89.36,362.194,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057684,0.089919,0.09779,0.088298,0.082391,0.037636,0,0,0,0,0,0.051561,0.088497,0.116591,0.153109,0.189384,0.223404,0.250266,0.264883,0.264699,0.250655,0.229235,0.215552,0.233224,0.313195,0.494117,0.808073,1.287235,1.9341,2.738546,3.648694,4.594483,5.482723,6.215975,6.716333,6.929341,6.846323,6.499407,5.94583,5.279576,4.569572,3.905927,3.317474,2.844856,2.475396,2.203843,1.997855,1.832348,1.676872,1.512248,1.324598,1.113314,0.885798,0.657673,0.448267,0.274085,0.149029,0.063166,0.028948,0,0,0,0,0,0,0,0,0,0,0,0
Kos17_B,,17,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 12:53:18 PM","Wednesday, 26 June 2013 12:53:20 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,10.7,0.251,0.0788,4.391,Volume,180.583,1.35,0.129,46.452,34.506,93.602,445.49,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05508,0.085877,0.093395,0.084315,0.078647,0.035916,0,0,0,0,0,0.049681,0.085191,0.112106,0.147079,0.181756,0.214214,0.23973,0.253425,0.252846,0.238928,0.21792,0.20439,0.221057,0.297692,0.471427,0.773054,1.233378,1.854615,2.626766,3.499652,4.405584,5.254689,5.953148,6.426108,6.621815,6.533082,6.193172,5.66026,5.028371,4.367256,3.764422,3.24749,2.84978,2.553938,2.345986,2.189749,2.056837,1.918795,1.761186,1.577408,1.373285,1.159118,0.947327,0.749457,0.570988,0.41474,0.284927,0.14394,0.039007,0,0,0,0,0,0,0,0,0,0,0
Kos17_B - Average,Average,17,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 12:52:05 PM","Wednesday, 26 June 2013 12:52:06 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,10.71,0.251,0.0768,3.863,Volume,161.249,1.19,0.133,45.161,34.02,90.666,384.233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056788,0.088538,0.096297,0.086955,0.081135,0.037061,0,0,0,0,0,0.050959,0.087493,0.11531,0.151469,0.187403,0.221111,0.247731,0.262208,0.261996,0.248005,0.226628,0.212808,0.229892,0.308503,0.48686,0.796702,1.269802,1.908564,2.702842,3.601175,4.534087,5.409265,6.130281,6.620143,6.825381,6.738097,6.391398,5.843586,5.189553,4.499295,3.86232,3.30696,2.870037,2.535794,2.293631,2.107924,1.950688,1.791495,1.613834,1.408754,1.181423,0.943795,0.712355,0.505414,0.333981,0.191289,0.11243,0.060389,0.012168,0,0,0,0,0,0,0,0,0,0,0
KosTest,,,,test,DanHarris09,toms,"Wednesday, 26 June 2013 1:04:03 PM","Wednesday, 26 June 2013 1:04:04 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,9.9,0.291,0.6899,0.889,Volume,519.395,0.278,0.0129,466.229,321.262,489.97,756.993,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071467,0.802673,2.612885,5.622054,9.483905,13.155623,15.530659,15.778321,13.868373,10.522596,6.809658,3.660669,1.55701,0.461586,0.062522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KosTest,,,,test,DanHarris09,toms,"Wednesday, 26 June 2013 1:04:40 PM","Wednesday, 26 June 2013 1:04:41 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,9.76,0.328,0.6797,0.899,Volume,520.461,0.282,0.0129,466.204,320.765,489.571,760.774,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073196,0.813784,2.640315,5.665503,9.528754,13.17312,15.49168,15.676429,13.732885,10.409197,6.768177,3.702299,1.649881,0.553123,0.111045,0.010612,0,0,0,0,0,0,0,0,0,0,0,0,0
KosTest,,,,test,DanHarris09,toms,"Wednesday, 26 June 2013 1:05:16 PM","Wednesday, 26 June 2013 1:05:18 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,9.64,0.32,0.6691,0.881,Volume,516.841,0.275,0.0129,464.737,320.994,488.137,751.205,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067406,0.796648,2.620308,5.664756,9.578277,13.293893,15.675087,15.87525,13.877995,10.443698,6.677888,3.525897,1.455307,0.405021,0.042568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KosTest - Average,Average,,,test,DanHarris09,toms,"Wednesday, 26 June 2013 1:04:03 PM","Wednesday, 26 June 2013 1:04:04 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,9.77,0.313,0.6796,0.89,Volume,518.899,0.278,0.0129,465.723,321.006,489.222,756.332,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07069,0.804369,2.624503,5.650771,9.530312,13.207545,15.565809,15.776667,13.826418,10.458497,6.751908,3.629622,1.554066,0.473243,0.075582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kos22_B,,22,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 1:38:23 PM","Wednesday, 26 June 2013 1:38:24 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,8.18,0.764,0.0768,7.733,Volume,258.773,1.94,0.0915,65.572,36.1,103.304,834.906,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057049,0.095687,0.123137,0.157077,0.188737,0.21544,0.232286,0.234838,0.221262,0.194228,0.161577,0.140278,0.154566,0.234944,0.417418,0.728958,1.194131,1.806697,2.547704,3.360588,4.176358,4.912516,5.492504,5.865836,6.008843,5.935443,5.68534,5.305288,4.854625,4.365668,3.882505,3.409135,2.967492,2.54536,2.155835,1.800956,1.507341,1.295995,1.195417,1.216804,1.34995,1.558195,1.779274,1.938912,1.966465,1.808476,1.464087,0.875372,0.213404,0,0,0,0,0,0,0,0,0,0,0
Kos22_B,,22,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 1:39:00 PM","Wednesday, 26 June 2013 1:39:01 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,8.11,0.796,0.0779,8.137,Volume,279.322,2.06,0.0894,67.147,36.352,107.205,908.655,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057008,0.095234,0.122107,0.154912,0.185239,0.210322,0.225488,0.226599,0.212127,0.185065,0.153479,0.134273,0.151346,0.234292,0.417835,0.727226,1.185164,1.783977,2.503833,3.288806,4.071792,4.773739,5.322495,5.671744,5.801062,5.724844,5.480559,5.110807,4.670481,4.189886,3.713751,3.250051,2.825661,2.433937,2.090164,1.797122,1.576609,1.443916,1.417397,1.499015,1.669776,1.889161,2.096792,2.224705,2.208925,2.001236,1.604091,0.953957,0.231993,0,0,0,0,0,0,0,0,0,0,0
Kos22_B,,22,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 1:39:37 PM","Wednesday, 26 June 2013 1:39:38 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,8.03,0.825,0.0753,7.949,Volume,264.639,1.98,0.0916,65.536,35.869,104.153,863.742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059656,0.099269,0.126896,0.160346,0.191164,0.216395,0.231361,0.23194,0.216723,0.188966,0.157122,0.138619,0.157982,0.24532,0.435885,0.754922,1.225031,1.837688,2.572154,3.371162,4.166465,4.878005,5.432948,5.784711,5.913021,5.833006,5.583568,5.209179,4.767155,4.290124,3.824084,3.376375,2.968704,2.585902,2.231505,1.897394,1.60146,1.363553,1.220094,1.196455,1.29918,1.504197,1.752959,1.962658,2.044343,1.922466,1.582548,0.95536,0.233979,0,0,0,0,0,0,0,0,0,0,0
Kos22_B - Average,Average,22,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 1:38:23 PM","Wednesday, 26 June 2013 1:38:24 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,8.11,0.795,0.0767,7.967,Volume,267.578,2,0.0908,66.076,36.107,104.843,871.343,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057904,0.09673,0.124046,0.157445,0.18838,0.214053,0.229712,0.231126,0.216704,0.18942,0.157393,0.137723,0.154631,0.238186,0.423713,0.737035,1.201442,1.809454,2.54123,3.340185,4.138205,4.854754,5.415982,5.774097,5.907642,5.831097,5.583156,5.208425,4.764087,4.281893,3.80678,3.345187,2.920619,2.521733,2.159168,1.831824,1.561803,1.367821,1.277636,1.304091,1.439635,1.650517,1.876342,2.042092,2.073244,1.910726,1.550242,0.92823,0.226459,0,0,0,0,0,0,0,0,0,0,0
Kos22,,22,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 1:50:39 PM","Wednesday, 26 June 2013 1:50:40 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,9.3,0.203,0.0579,4.606,Volume,188.72,1.41,0.145,41.352,30.705,96.341,474.424,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046526,0.074761,0.08273,0.075918,0.072927,0.034132,0,0,0.001868,0.061888,0.086377,0.118491,0.160368,0.208072,0.260108,0.313517,0.363812,0.406836,0.436701,0.450545,0.447576,0.432269,0.416242,0.418625,0.465809,0.590842,0.823404,1.193514,1.708386,2.364767,3.12498,3.935191,4.720377,5.398872,5.902191,6.176672,6.205937,6.00415,5.610534,5.095349,4.514708,3.945994,3.419327,2.978418,2.620583,2.35046,2.145776,1.989791,1.85832,1.734367,1.602078,1.45299,1.283496,1.096376,0.900461,0.704976,0.520192,0.359595,0.181624,0.049203,0,0,0,0,0,0,0,0,0,0,0
Kos22,,22,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 1:51:16 PM","Wednesday, 26 June 2013 1:51:17 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,9.26,0.213,0.0555,3.837,Volume,162.899,1.2,0.151,39.842,29.987,92.771,385.962,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048686,0.078171,0.086512,0.079479,0.076577,0.035926,0,0,0.001969,0.065157,0.090635,0.124145,0.168007,0.218097,0.272845,0.329112,0.382126,0.42742,0.458665,0.472685,0.468502,0.450624,0.431212,0.430275,0.475724,0.602392,0.841829,1.225737,1.761841,2.44643,3.239307,4.082857,4.897074,5.595254,6.105224,6.371919,6.380558,6.15029,5.726631,5.187811,4.595625,4.030647,3.521187,3.103301,2.763872,2.495404,2.266508,2.056939,1.844408,1.622174,1.387632,1.148601,0.914212,0.695502,0.502603,0.342033,0.220369,0.124555,0.064429,0.012296,0,0,0,0,0,0,0,0,0,0,0
Kos22,,22,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 1:51:53 PM","Wednesday, 26 June 2013 1:51:54 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,9.25,0.215,0.0557,4.086,Volume,173.261,1.3,0.15,40.035,30.054,93.746,413.113,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048603,0.077835,0.086034,0.078975,0.076165,0.035762,0,0,0.001992,0.065916,0.091672,0.12543,0.169475,0.219586,0.274146,0.329972,0.382294,0.426673,0.456906,0.469946,0.465005,0.446741,0.427417,0.427006,0.473187,0.600368,0.839451,1.221364,1.753132,2.430515,3.213358,4.044634,4.845636,5.531481,6.031881,6.29347,6.302309,6.077441,5.663367,5.136127,4.555136,3.997891,3.490718,3.068975,2.72096,2.442827,2.20762,1.999878,1.800969,1.6055,1.409716,1.216533,1.027903,0.845976,0.673991,0.514239,0.370838,0.250925,0.124548,0.033582,0,0,0,0,0,0,0,0,0,0,0
Kos22 - Average,Average,22,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 1:50:39 PM","Wednesday, 26 June 2013 1:50:40 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,9.27,0.21,0.0564,4.155,Volume,174.96,1.31,0.149,40.399,30.249,94.254,421.888,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047938,0.076922,0.085092,0.078124,0.075223,0.035274,0,0,0.001943,0.06432,0.089561,0.122689,0.16595,0.215252,0.269033,0.3242,0.376077,0.42031,0.450757,0.464392,0.460361,0.443211,0.424957,0.425302,0.471573,0.597867,0.834895,1.213538,1.741119,2.413904,3.192549,4.020894,4.821029,5.508536,6.013099,6.280687,6.296268,6.077294,5.666844,5.139763,4.555156,3.991511,3.477077,3.050231,2.701805,2.429564,2.206635,2.015536,1.834566,1.654013,1.466477,1.272703,1.075216,0.879257,0.692388,0.520475,0.369669,0.246862,0.121442,0.032668,0,0,0,0,0,0,0,0,0,0,0
Kos27,,27,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 2:07:04 PM","Wednesday, 26 June 2013 2:07:05 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,7.55,0.207,0.0438,3.652,Volume,156.232,1.2,0.156,38.485,30.724,88.452,353.77,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061036,0.095262,0.103617,0.096668,0.084082,0.071432,0.038974,0,0.001939,0.060393,0.081736,0.110687,0.148925,0.1923,0.238845,0.285199,0.32665,0.358758,0.376182,0.37679,0.361976,0.338849,0.323065,0.338314,0.415066,0.590438,0.894285,1.355644,1.974399,2.738323,3.596102,4.48065,5.30509,5.980731,6.438774,6.633111,6.559683,6.250652,5.759396,5.169941,4.541666,3.950234,3.414919,2.965958,2.587328,2.276315,2.008477,1.773007,1.55386,1.347086,1.148928,0.96227,0.789297,0.632504,0.493868,0.372757,0.268646,0.182814,0.091406,0.024697,0,0,0,0,0,0,0,0,0,0,0
Kos27,,27,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 2:07:40 PM","Wednesday, 26 June 2013 2:07:42 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,7.6,0.234,0.0479,4.786,Volume,190.776,1.45,0.144,41.555,31.965,94.942,486.359,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056876,0.088767,0.096906,0.088299,0.085022,0.039831,0,0,0.001763,0.057896,0.078062,0.105198,0.141248,0.182053,0.225951,0.269751,0.309048,0.33964,0.356437,0.357345,0.343535,0.321527,0.305874,0.318666,0.388498,0.550241,0.832236,1.262154,1.840578,2.556758,3.363222,4.197397,4.9776,5.619764,6.057969,6.247261,6.182617,5.893824,5.432053,4.878628,4.292785,3.749207,3.270037,2.885878,2.584438,2.361402,2.19213,2.058614,1.937765,1.813618,1.672593,1.50972,1.325226,1.125065,0.919735,0.718433,0.530171,0.366895,0.185518,0.050274,0,0,0,0,0,0,0,0,0,0,0
Kos27,,27,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 2:08:17 PM","Wednesday, 26 June 2013 2:08:19 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,7.56,0.21,0.0431,3.464,Volume,145.107,1.09,0.158,37.87,30.519,87.522,333.681,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062297,0.097049,0.105495,0.098491,0.085867,0.073445,0.040371,0,0.002054,0.063918,0.085945,0.115528,0.154474,0.198466,0.245596,0.292468,0.334356,0.366799,0.384414,0.385017,0.369932,0.346185,0.329392,0.343218,0.418286,0.591975,0.894703,1.356252,1.977411,2.746843,3.613732,4.51091,5.35046,6.041669,6.513154,6.715981,6.644109,6.328955,5.824727,5.218293,4.572342,3.966886,3.4239,2.9752,2.603882,2.304224,2.048183,1.820903,1.602761,1.386229,1.164697,0.94062,0.720112,0.513074,0.334644,0.192843,0.092864,0.008396,0,0,0,0,0,0,0,0,0,0,0,0,0
Kos27 - Average,Average,27,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 2:07:04 PM","Wednesday, 26 June 2013 2:07:05 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,7.57,0.217,0.0449,3.944,Volume,164.039,1.25,0.153,39.239,31.059,90.126,386.529,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06007,0.093692,0.102006,0.094486,0.084991,0.063452,0.024566,0,0.001919,0.060736,0.081914,0.110471,0.148216,0.19094,0.236798,0.282473,0.323352,0.355066,0.372344,0.373051,0.358481,0.33552,0.319444,0.333399,0.407283,0.577551,0.873741,1.324683,1.930796,2.680641,3.524352,4.39632,5.21105,5.880721,6.336632,6.532118,6.462137,6.15781,5.672059,5.088954,4.468931,3.888776,3.369618,2.942345,2.591883,2.313981,2.08293,1.884175,1.698128,1.515647,1.328732,1.13756,0.944818,0.757016,0.582572,0.427719,0.298252,0.185958,0.09178,0.024949,0,0,0,0,0,0,0,0,0,0,0
